BlockID,YEAR,Violent_Crime,Property_Crime
3380,2015,0,1
3380,2016,12,5
3380,2017,1,0
3380,2018,1,1
3380,2019,2,3
3380,2020,0,2
3380,2021,0,0
3380,2022,3,1
3380,2023,1,1
3380,2024,0,3
3381,2015,1,2
3381,2016,2,8
3381,2017,5,8
3381,2018,5,12
3381,2019,3,5
3381,2020,2,2
3381,2021,2,1
3381,2022,1,4
3381,2023,4,4
3381,2024,2,5
3382,2015,1,4
3382,2016,0,2
3382,2017,6,3
3382,2018,4,5
3382,2019,1,5
3382,2020,3,2
3382,2021,2,5
3382,2022,0,2
3382,2023,2,2
3382,2024,1,1
3383,2015,1,8
3383,2016,9,18
3383,2017,4,4
3383,2018,3,7
3383,2019,2,7
3383,2020,2,7
3383,2021,0,1
3383,2022,0,1
3383,2023,2,4
3383,2024,1,2
3384,2015,0,1
3384,2016,0,1
3384,2017,0,2
3384,2018,0,0
3384,2019,0,3
3384,2020,0,2
3384,2021,0,2
3384,2022,0,0
3384,2023,1,1
3384,2024,0,1
3385,2015,0,0
3385,2016,0,1
3385,2017,0,0
3385,2018,0,1
3385,2019,0,0
3385,2020,0,1
3385,2021,0,0
3385,2022,1,0
3385,2023,0,0
3385,2024,0,0
3386,2015,0,0
3386,2016,2,2
3386,2017,1,0
3386,2018,0,0
3386,2019,0,1
3386,2020,0,0
3386,2021,1,0
3386,2022,0,1
3386,2023,1,0
3386,2024,1,1
3387,2015,0,2
3387,2016,3,3
3387,2017,0,4
3387,2018,0,3
3387,2019,1,2
3387,2020,2,4
3387,2021,0,0
3387,2022,0,2
3387,2023,0,2
3387,2024,0,0
3388,2015,2,0
3388,2016,2,1
3388,2017,1,1
3388,2018,0,0
3388,2019,1,0
3388,2020,0,0
3388,2021,0,0
3388,2022,1,0
3388,2023,0,1
3388,2024,0,0
3389,2015,0,0
3389,2016,3,1
3389,2017,0,3
3389,2018,0,1
3389,2019,0,1
3389,2020,3,2
3389,2021,0,0
3389,2022,2,0
3389,2023,0,1
3389,2024,0,1
3390,2015,0,0
3390,2016,0,0
3390,2017,1,3
3390,2018,1,0
3390,2019,0,2
3390,2020,1,2
3390,2021,0,2
3390,2022,0,2
3390,2023,0,1
3390,2024,0,3
3391,2015,2,6
3391,2016,9,23
3391,2017,3,28
3391,2018,2,10
3391,2019,3,6
3391,2020,3,23
3391,2021,4,57
3391,2022,5,10
3391,2023,5,30
3391,2024,3,28
3392,2015,0,0
3392,2016,0,0
3392,2017,0,0
3392,2018,0,0
3392,2019,0,0
3392,2020,0,0
3392,2021,0,0
3392,2022,0,0
3392,2023,0,0
3392,2024,0,0
3393,2015,0,0
3393,2016,0,0
3393,2017,0,0
3393,2018,0,0
3393,2019,0,0
3393,2020,0,0
3393,2021,0,0
3393,2022,0,0
3393,2023,0,0
3393,2024,0,0
3394,2015,0,0
3394,2016,0,2
3394,2017,2,3
3394,2018,0,0
3394,2019,0,0
3394,2020,0,1
3394,2021,0,2
3394,2022,0,2
3394,2023,0,0
3394,2024,0,1
3395,2015,0,1
3395,2016,0,8
3395,2017,1,4
3395,2018,1,1
3395,2019,0,2
3395,2020,0,1
3395,2021,1,1
3395,2022,1,1
3395,2023,0,1
3395,2024,1,0
3396,2015,0,0
3396,2016,0,0
3396,2017,0,1
3396,2018,0,1
3396,2019,0,0
3396,2020,0,0
3396,2021,1,0
3396,2022,0,1
3396,2023,1,0
3396,2024,0,1
3397,2015,0,0
3397,2016,0,0
3397,2017,0,0
3397,2018,0,0
3397,2019,0,0
3397,2020,0,0
3397,2021,0,0
3397,2022,0,0
3397,2023,0,0
3397,2024,0,0
3398,2015,3,6
3398,2016,1,4
3398,2017,0,4
3398,2018,1,0
3398,2019,2,3
3398,2020,2,4
3398,2021,0,3
3398,2022,0,2
3398,2023,0,2
3398,2024,0,0
3399,2015,0,0
3399,2016,0,2
3399,2017,0,1
3399,2018,0,0
3399,2019,0,1
3399,2020,0,1
3399,2021,0,1
3399,2022,0,1
3399,2023,0,0
3399,2024,0,1
3400,2015,0,0
3400,2016,1,0
3400,2017,0,0
3400,2018,0,1
3400,2019,0,0
3400,2020,0,0
3400,2021,0,1
3400,2022,0,0
3400,2023,0,1
3400,2024,1,1
3401,2015,0,0
3401,2016,1,6
3401,2017,0,3
3401,2018,2,4
3401,2019,1,3
3401,2020,0,2
3401,2021,0,0
3401,2022,1,3
3401,2023,0,1
3401,2024,0,3
3402,2015,0,1
3402,2016,0,2
3402,2017,0,2
3402,2018,0,0
3402,2019,1,1
3402,2020,1,1
3402,2021,0,0
3402,2022,0,0
3402,2023,0,1
3402,2024,1,0
3403,2015,2,4
3403,2016,1,12
3403,2017,0,5
3403,2018,0,7
3403,2019,1,3
3403,2020,3,4
3403,2021,0,7
3403,2022,1,2
3403,2023,1,5
3403,2024,2,2
3404,2015,0,2
3404,2016,0,1
3404,2017,1,1
3404,2018,0,1
3404,2019,1,0
3404,2020,0,1
3404,2021,1,1
3404,2022,2,1
3404,2023,0,0
3404,2024,1,1
3405,2015,1,13
3405,2016,1,14
3405,2017,2,12
3405,2018,2,5
3405,2019,0,6
3405,2020,0,3
3405,2021,1,3
3405,2022,0,0
3405,2023,0,3
3405,2024,2,4
3406,2015,6,0
3406,2016,4,4
3406,2017,3,5
3406,2018,1,5
3406,2019,0,6
3406,2020,3,1
3406,2021,0,2
3406,2022,2,2
3406,2023,3,3
3406,2024,1,0
3407,2015,3,4
3407,2016,6,10
3407,2017,4,3
3407,2018,4,7
3407,2019,3,3
3407,2020,0,2
3407,2021,2,2
3407,2022,1,4
3407,2023,0,4
3407,2024,1,0
3408,2015,0,0
3408,2016,0,0
3408,2017,0,0
3408,2018,0,0
3408,2019,0,0
3408,2020,0,0
3408,2021,0,0
3408,2022,0,0
3408,2023,0,0
3408,2024,0,0
3409,2015,0,1
3409,2016,2,5
3409,2017,4,2
3409,2018,0,4
3409,2019,0,1
3409,2020,0,1
3409,2021,0,1
3409,2022,1,0
3409,2023,0,0
3409,2024,0,0
3410,2015,0,2
3410,2016,2,5
3410,2017,5,3
3410,2018,2,3
3410,2019,0,3
3410,2020,1,2
3410,2021,0,0
3410,2022,3,2
3410,2023,0,4
3410,2024,3,0
3411,2015,0,1
3411,2016,2,3
3411,2017,6,7
3411,2018,7,1
3411,2019,1,1
3411,2020,2,1
3411,2021,0,0
3411,2022,0,0
3411,2023,0,0
3411,2024,0,0
3412,2015,3,1
3412,2016,1,1
3412,2017,2,3
3412,2018,0,2
3412,2019,0,0
3412,2020,0,0
3412,2021,0,0
3412,2022,0,0
3412,2023,0,0
3412,2024,0,0
3413,2015,0,1
3413,2016,1,4
3413,2017,0,1
3413,2018,0,8
3413,2019,2,5
3413,2020,2,0
3413,2021,1,0
3413,2022,0,1
3413,2023,1,2
3413,2024,2,1
3414,2015,0,1
3414,2016,0,0
3414,2017,1,1
3414,2018,0,1
3414,2019,0,0
3414,2020,0,0
3414,2021,0,0
3414,2022,0,0
3414,2023,0,0
3414,2024,0,0
3415,2015,0,1
3415,2016,0,0
3415,2017,1,0
3415,2018,0,4
3415,2019,1,2
3415,2020,0,0
3415,2021,0,1
3415,2022,0,1
3415,2023,0,1
3415,2024,0,2
3416,2015,2,10
3416,2016,5,16
3416,2017,9,14
3416,2018,3,17
3416,2019,5,11
3416,2020,6,3
3416,2021,4,7
3416,2022,2,4
3416,2023,3,9
3416,2024,4,4
3417,2015,1,0
3417,2016,0,2
3417,2017,0,0
3417,2018,0,0
3417,2019,0,1
3417,2020,0,0
3417,2021,0,0
3417,2022,1,0
3417,2023,0,1
3417,2024,0,0
3418,2015,0,1
3418,2016,0,1
3418,2017,0,0
3418,2018,0,1
3418,2019,0,0
3418,2020,0,0
3418,2021,0,0
3418,2022,0,0
3418,2023,0,0
3418,2024,0,0
3419,2015,2,0
3419,2016,1,0
3419,2017,2,1
3419,2018,0,2
3419,2019,0,0
3419,2020,0,0
3419,2021,0,0
3419,2022,0,0
3419,2023,2,2
3419,2024,0,0
3420,2015,1,0
3420,2016,0,1
3420,2017,0,2
3420,2018,1,6
3420,2019,1,5
3420,2020,1,0
3420,2021,0,1
3420,2022,0,0
3420,2023,0,2
3420,2024,0,2
3421,2015,0,6
3421,2016,2,5
3421,2017,2,5
3421,2018,6,5
3421,2019,4,3
3421,2020,1,4
3421,2021,1,3
3421,2022,0,1
3421,2023,0,0
3421,2024,2,2
3422,2015,1,3
3422,2016,1,6
3422,2017,2,7
3422,2018,3,6
3422,2019,2,8
3422,2020,1,0
3422,2021,3,1
3422,2022,0,1
3422,2023,1,1
3422,2024,1,6
3423,2015,0,0
3423,2016,0,0
3423,2017,0,0
3423,2018,0,0
3423,2019,0,0
3423,2020,0,0
3423,2021,0,0
3423,2022,0,0
3423,2023,0,0
3423,2024,0,0
3424,2015,0,0
3424,2016,0,0
3424,2017,0,0
3424,2018,0,0
3424,2019,0,0
3424,2020,0,0
3424,2021,0,0
3424,2022,0,0
3424,2023,0,0
3424,2024,0,0
3425,2015,1,2
3425,2016,1,9
3425,2017,5,8
3425,2018,2,10
3425,2019,3,5
3425,2020,1,3
3425,2021,0,0
3425,2022,1,6
3425,2023,0,3
3425,2024,1,5
3426,2015,0,0
3426,2016,1,3
3426,2017,2,2
3426,2018,2,2
3426,2019,0,1
3426,2020,0,0
3426,2021,0,0
3426,2022,0,0
3426,2023,0,1
3426,2024,0,0
3427,2015,0,0
3427,2016,0,0
3427,2017,0,1
3427,2018,2,1
3427,2019,0,1
3427,2020,0,2
3427,2021,0,1
3427,2022,0,0
3427,2023,0,1
3427,2024,1,0
3428,2015,1,3
3428,2016,0,11
3428,2017,2,6
3428,2018,1,7
3428,2019,2,7
3428,2020,1,2
3428,2021,1,6
3428,2022,0,3
3428,2023,1,2
3428,2024,0,2
3429,2015,0,0
3429,2016,0,2
3429,2017,0,0
3429,2018,0,0
3429,2019,0,4
3429,2020,0,0
3429,2021,1,0
3429,2022,0,0
3429,2023,0,0
3429,2024,0,0
3430,2015,0,1
3430,2016,0,1
3430,2017,0,1
3430,2018,0,1
3430,2019,0,1
3430,2020,0,0
3430,2021,0,2
3430,2022,0,0
3430,2023,0,0
3430,2024,0,0
3431,2015,0,0
3431,2016,1,4
3431,2017,1,2
3431,2018,0,1
3431,2019,1,0
3431,2020,0,1
3431,2021,0,0
3431,2022,0,1
3431,2023,0,0
3431,2024,0,1
3432,2015,3,3
3432,2016,2,9
3432,2017,6,12
3432,2018,3,5
3432,2019,4,9
3432,2020,2,4
3432,2021,0,1
3432,2022,2,0
3432,2023,3,1
3432,2024,0,2
3433,2015,0,4
3433,2016,8,6
3433,2017,3,6
3433,2018,0,4
3433,2019,2,6
3433,2020,0,2
3433,2021,2,1
3433,2022,0,2
3433,2023,2,1
3433,2024,1,1
3434,2015,0,3
3434,2016,0,1
3434,2017,1,5
3434,2018,0,1
3434,2019,1,6
3434,2020,0,1
3434,2021,1,1
3434,2022,0,1
3434,2023,0,0
3434,2024,0,0
3435,2015,1,4
3435,2016,1,9
3435,2017,2,8
3435,2018,1,8
3435,2019,2,3
3435,2020,1,4
3435,2021,2,2
3435,2022,0,2
3435,2023,1,1
3435,2024,0,1
3436,2015,1,1
3436,2016,0,0
3436,2017,0,1
3436,2018,2,4
3436,2019,0,1
3436,2020,0,0
3436,2021,0,0
3436,2022,0,0
3436,2023,1,0
3436,2024,0,0
3437,2015,1,1
3437,2016,3,10
3437,2017,1,3
3437,2018,1,7
3437,2019,1,9
3437,2020,0,0
3437,2021,1,4
3437,2022,2,3
3437,2023,1,1
3437,2024,1,2
3438,2015,1,0
3438,2016,2,3
3438,2017,2,2
3438,2018,4,5
3438,2019,1,4
3438,2020,2,5
3438,2021,1,1
3438,2022,0,2
3438,2023,0,1
3438,2024,1,1
3439,2015,0,0
3439,2016,0,0
3439,2017,0,0
3439,2018,0,0
3439,2019,0,0
3439,2020,0,0
3439,2021,0,0
3439,2022,0,0
3439,2023,0,0
3439,2024,0,0
3440,2015,0,6
3440,2016,1,5
3440,2017,0,1
3440,2018,0,3
3440,2019,2,2
3440,2020,0,1
3440,2021,0,2
3440,2022,0,0
3440,2023,0,1
3440,2024,0,0
3441,2015,2,0
3441,2016,2,0
3441,2017,0,3
3441,2018,0,3
3441,2019,1,2
3441,2020,0,1
3441,2021,0,2
3441,2022,0,2
3441,2023,0,1
3441,2024,0,0
3442,2015,0,2
3442,2016,0,5
3442,2017,0,5
3442,2018,1,11
3442,2019,0,7
3442,2020,2,1
3442,2021,0,0
3442,2022,0,3
3442,2023,0,3
3442,2024,0,0
3443,2015,1,0
3443,2016,3,3
3443,2017,0,0
3443,2018,0,0
3443,2019,1,1
3443,2020,1,1
3443,2021,0,0
3443,2022,0,2
3443,2023,0,0
3443,2024,0,0
3444,2015,0,1
3444,2016,1,1
3444,2017,0,1
3444,2018,0,2
3444,2019,1,0
3444,2020,0,0
3444,2021,0,0
3444,2022,0,0
3444,2023,0,0
3444,2024,0,0
3445,2015,0,0
3445,2016,0,2
3445,2017,1,3
3445,2018,0,3
3445,2019,0,6
3445,2020,0,2
3445,2021,0,2
3445,2022,1,3
3445,2023,0,1
3445,2024,1,18
3446,2015,0,0
3446,2016,3,1
3446,2017,1,2
3446,2018,2,5
3446,2019,0,3
3446,2020,1,0
3446,2021,0,0
3446,2022,0,1
3446,2023,0,1
3446,2024,0,0
3447,2015,9,12
3447,2016,5,19
3447,2017,15,23
3447,2018,11,25
3447,2019,5,22
3447,2020,3,14
3447,2021,4,8
3447,2022,6,17
3447,2023,3,18
3447,2024,4,8
3448,2015,2,1
3448,2016,2,8
3448,2017,2,4
3448,2018,1,8
3448,2019,4,4
3448,2020,2,3
3448,2021,0,3
3448,2022,1,0
3448,2023,0,0
3448,2024,1,4
3449,2015,1,1
3449,2016,0,2
3449,2017,0,0
3449,2018,0,4
3449,2019,0,5
3449,2020,0,0
3449,2021,0,0
3449,2022,0,3
3449,2023,1,0
3449,2024,2,0
3450,2015,0,0
3450,2016,0,0
3450,2017,0,0
3450,2018,0,0
3450,2019,0,0
3450,2020,0,0
3450,2021,0,0
3450,2022,0,0
3450,2023,0,0
3450,2024,0,0
3451,2015,1,4
3451,2016,3,6
3451,2017,1,7
3451,2018,1,11
3451,2019,1,2
3451,2020,1,1
3451,2021,1,0
3451,2022,0,1
3451,2023,0,1
3451,2024,1,2
3452,2015,0,1
3452,2016,2,2
3452,2017,2,1
3452,2018,0,2
3452,2019,1,1
3452,2020,0,0
3452,2021,0,0
3452,2022,0,0
3452,2023,1,0
3452,2024,0,0
3453,2015,3,6
3453,2016,1,10
3453,2017,4,9
3453,2018,5,12
3453,2019,7,14
3453,2020,3,8
3453,2021,0,1
3453,2022,1,2
3453,2023,4,1
3453,2024,2,7
3454,2015,0,3
3454,2016,2,7
3454,2017,2,8
3454,2018,5,5
3454,2019,4,6
3454,2020,2,2
3454,2021,1,1
3454,2022,1,4
3454,2023,2,3
3454,2024,2,0
3455,2015,0,1
3455,2016,1,0
3455,2017,1,2
3455,2018,2,1
3455,2019,2,3
3455,2020,2,0
3455,2021,1,0
3455,2022,1,1
3455,2023,0,3
3455,2024,0,0
3456,2015,1,0
3456,2016,0,2
3456,2017,1,1
3456,2018,0,5
3456,2019,0,2
3456,2020,0,1
3456,2021,0,0
3456,2022,1,0
3456,2023,0,0
3456,2024,1,0
3457,2015,3,0
3457,2016,1,3
3457,2017,5,8
3457,2018,1,5
3457,2019,1,2
3457,2020,2,1
3457,2021,0,2
3457,2022,0,0
3457,2023,1,1
3457,2024,0,2
3458,2015,1,3
3458,2016,0,4
3458,2017,3,5
3458,2018,1,1
3458,2019,1,1
3458,2020,0,0
3458,2021,1,2
3458,2022,0,1
3458,2023,1,3
3458,2024,0,2
3459,2015,0,0
3459,2016,4,1
3459,2017,1,3
3459,2018,0,1
3459,2019,0,3
3459,2020,0,0
3459,2021,0,0
3459,2022,0,0
3459,2023,0,0
3459,2024,1,0
3460,2015,2,3
3460,2016,3,4
3460,2017,4,5
3460,2018,1,4
3460,2019,1,6
3460,2020,2,2
3460,2021,2,2
3460,2022,2,1
3460,2023,0,3
3460,2024,2,4
3461,2015,3,7
3461,2016,5,3
3461,2017,0,3
3461,2018,1,2
3461,2019,2,7
3461,2020,3,1
3461,2021,2,0
3461,2022,1,3
3461,2023,1,1
3461,2024,2,5
3462,2015,1,3
3462,2016,2,6
3462,2017,3,27
3462,2018,3,18
3462,2019,4,6
3462,2020,0,2
3462,2021,0,2
3462,2022,0,1
3462,2023,0,1
3462,2024,1,7
3463,2015,0,0
3463,2016,0,1
3463,2017,1,0
3463,2018,1,0
3463,2019,0,1
3463,2020,0,0
3463,2021,0,0
3463,2022,0,0
3463,2023,0,0
3463,2024,0,0
3464,2015,0,1
3464,2016,1,0
3464,2017,1,1
3464,2018,0,2
3464,2019,1,1
3464,2020,1,0
3464,2021,0,0
3464,2022,0,0
3464,2023,0,1
3464,2024,0,0
3465,2015,2,2
3465,2016,0,1
3465,2017,1,2
3465,2018,1,0
3465,2019,2,3
3465,2020,1,1
3465,2021,0,0
3465,2022,0,1
3465,2023,1,2
3465,2024,0,0
3466,2015,2,0
3466,2016,3,2
3466,2017,0,4
3466,2018,1,3
3466,2019,0,2
3466,2020,1,3
3466,2021,1,1
3466,2022,1,1
3466,2023,1,2
3466,2024,1,1
3467,2015,2,2
3467,2016,6,4
3467,2017,3,7
3467,2018,1,5
3467,2019,3,8
3467,2020,4,5
3467,2021,1,2
3467,2022,2,2
3467,2023,2,3
3467,2024,0,1
3468,2015,0,0
3468,2016,1,1
3468,2017,0,0
3468,2018,0,0
3468,2019,0,0
3468,2020,0,0
3468,2021,0,0
3468,2022,0,0
3468,2023,0,0
3468,2024,0,0
3469,2015,0,1
3469,2016,1,3
3469,2017,3,3
3469,2018,1,5
3469,2019,1,3
3469,2020,2,2
3469,2021,0,1
3469,2022,3,1
3469,2023,1,0
3469,2024,0,3
3470,2015,2,2
3470,2016,1,6
3470,2017,1,11
3470,2018,2,1
3470,2019,3,4
3470,2020,0,0
3470,2021,0,1
3470,2022,2,0
3470,2023,3,2
3470,2024,0,2
3471,2015,0,2
3471,2016,4,7
3471,2017,3,3
3471,2018,4,1
3471,2019,1,3
3471,2020,1,1
3471,2021,3,0
3471,2022,1,3
3471,2023,0,0
3471,2024,0,1
3472,2015,0,0
3472,2016,0,1
3472,2017,0,1
3472,2018,0,0
3472,2019,0,0
3472,2020,0,0
3472,2021,1,0
3472,2022,0,0
3472,2023,0,0
3472,2024,1,1
3473,2015,2,12
3473,2016,5,24
3473,2017,4,17
3473,2018,6,18
3473,2019,4,25
3473,2020,4,12
3473,2021,7,1
3473,2022,2,10
3473,2023,5,5
3473,2024,2,7
3474,2015,0,0
3474,2016,2,1
3474,2017,0,0
3474,2018,0,0
3474,2019,0,0
3474,2020,0,0
3474,2021,1,0
3474,2022,0,1
3474,2023,0,0
3474,2024,1,0
3475,2015,0,3
3475,2016,0,7
3475,2017,0,4
3475,2018,0,4
3475,2019,0,4
3475,2020,1,5
3475,2021,1,2
3475,2022,0,1
3475,2023,1,3
3475,2024,1,0
3476,2015,1,2
3476,2016,5,7
3476,2017,3,8
3476,2018,6,4
3476,2019,4,3
3476,2020,2,4
3476,2021,9,8
3476,2022,4,1
3476,2023,2,3
3476,2024,2,3
3477,2015,2,0
3477,2016,4,1
3477,2017,0,1
3477,2018,0,3
3477,2019,0,3
3477,2020,2,1
3477,2021,2,2
3477,2022,1,2
3477,2023,0,0
3477,2024,4,0
3478,2015,0,1
3478,2016,0,3
3478,2017,0,1
3478,2018,1,2
3478,2019,1,4
3478,2020,1,0
3478,2021,0,1
3478,2022,1,0
3478,2023,0,1
3478,2024,0,0
3479,2015,0,0
3479,2016,0,0
3479,2017,0,1
3479,2018,0,1
3479,2019,0,0
3479,2020,0,0
3479,2021,0,0
3479,2022,0,0
3479,2023,0,0
3479,2024,0,0
3480,2015,1,0
3480,2016,0,1
3480,2017,1,1
3480,2018,0,1
3480,2019,1,2
3480,2020,0,0
3480,2021,0,0
3480,2022,0,0
3480,2023,0,1
3480,2024,0,0
3481,2015,0,0
3481,2016,0,0
3481,2017,0,0
3481,2018,0,0
3481,2019,0,0
3481,2020,0,0
3481,2021,0,0
3481,2022,0,0
3481,2023,0,0
3481,2024,0,0
3482,2015,0,0
3482,2016,0,0
3482,2017,0,0
3482,2018,0,0
3482,2019,0,0
3482,2020,0,0
3482,2021,0,0
3482,2022,0,0
3482,2023,0,0
3482,2024,0,0
3483,2015,1,1
3483,2016,0,9
3483,2017,2,8
3483,2018,3,4
3483,2019,0,6
3483,2020,2,1
3483,2021,1,3
3483,2022,3,1
3483,2023,0,1
3483,2024,0,2
3484,2015,0,0
3484,2016,0,0
3484,2017,0,0
3484,2018,0,0
3484,2019,0,0
3484,2020,0,0
3484,2021,0,0
3484,2022,0,0
3484,2023,0,0
3484,2024,0,0
3485,2015,0,2
3485,2016,1,0
3485,2017,0,0
3485,2018,1,0
3485,2019,0,1
3485,2020,0,2
3485,2021,0,1
3485,2022,0,1
3485,2023,1,2
3485,2024,1,0
3486,2015,3,1
3486,2016,0,3
3486,2017,2,1
3486,2018,0,2
3486,2019,0,1
3486,2020,1,1
3486,2021,0,1
3486,2022,0,1
3486,2023,2,0
3486,2024,1,0
3487,2015,0,1
3487,2016,0,3
3487,2017,0,0
3487,2018,0,5
3487,2019,0,3
3487,2020,0,0
3487,2021,0,0
3487,2022,0,0
3487,2023,1,1
3487,2024,0,0
3488,2015,0,1
3488,2016,0,2
3488,2017,0,6
3488,2018,3,1
3488,2019,2,0
3488,2020,0,2
3488,2021,1,1
3488,2022,0,0
3488,2023,0,1
3488,2024,0,1
3489,2015,0,2
3489,2016,0,4
3489,2017,0,5
3489,2018,3,4
3489,2019,1,6
3489,2020,3,2
3489,2021,1,1
3489,2022,1,0
3489,2023,0,0
3489,2024,1,1
3490,2015,3,0
3490,2016,3,8
3490,2017,1,3
3490,2018,0,4
3490,2019,0,3
3490,2020,0,1
3490,2021,1,0
3490,2022,1,0
3490,2023,1,4
3490,2024,2,1
3491,2015,1,6
3491,2016,0,3
3491,2017,5,7
3491,2018,1,3
3491,2019,1,7
3491,2020,2,4
3491,2021,0,0
3491,2022,0,1
3491,2023,2,0
3491,2024,0,1
3492,2015,5,4
3492,2016,1,11
3492,2017,2,12
3492,2018,6,4
3492,2019,4,6
3492,2020,3,4
3492,2021,3,2
3492,2022,3,2
3492,2023,0,1
3492,2024,0,3
3493,2015,4,5
3493,2016,2,3
3493,2017,2,4
3493,2018,6,11
3493,2019,1,3
3493,2020,1,6
3493,2021,0,2
3493,2022,6,2
3493,2023,1,3
3493,2024,1,1
3494,2015,0,3
3494,2016,0,7
3494,2017,0,3
3494,2018,0,4
3494,2019,0,4
3494,2020,0,0
3494,2021,0,0
3494,2022,1,0
3494,2023,0,1
3494,2024,0,3
3495,2015,0,2
3495,2016,4,1
3495,2017,0,3
3495,2018,2,0
3495,2019,0,3
3495,2020,1,0
3495,2021,1,0
3495,2022,1,1
3495,2023,0,0
3495,2024,0,1
3496,2015,0,2
3496,2016,1,1
3496,2017,0,4
3496,2018,2,4
3496,2019,1,8
3496,2020,0,3
3496,2021,0,0
3496,2022,0,4
3496,2023,1,0
3496,2024,0,3
3497,2015,0,2
3497,2016,2,0
3497,2017,1,1
3497,2018,0,1
3497,2019,0,1
3497,2020,0,1
3497,2021,0,2
3497,2022,0,0
3497,2023,0,0
3497,2024,1,0
3498,2015,1,1
3498,2016,2,1
3498,2017,0,3
3498,2018,4,8
3498,2019,0,4
3498,2020,1,0
3498,2021,0,5
3498,2022,1,4
3498,2023,1,1
3498,2024,0,0
3499,2015,0,0
3499,2016,0,0
3499,2017,0,0
3499,2018,0,0
3499,2019,0,0
3499,2020,0,0
3499,2021,0,0
3499,2022,0,0
3499,2023,0,0
3499,2024,0,0
3500,2015,0,2
3500,2016,0,0
3500,2017,0,1
3500,2018,1,1
3500,2019,0,0
3500,2020,0,1
3500,2021,0,0
3500,2022,0,2
3500,2023,0,0
3500,2024,0,0
3501,2015,0,3
3501,2016,0,6
3501,2017,0,6
3501,2018,0,6
3501,2019,5,5
3501,2020,1,4
3501,2021,2,3
3501,2022,4,1
3501,2023,0,1
3501,2024,2,1
3502,2015,3,5
3502,2016,3,9
3502,2017,2,4
3502,2018,6,2
3502,2019,6,14
3502,2020,1,2
3502,2021,2,2
3502,2022,1,2
3502,2023,5,3
3502,2024,5,5
3503,2015,0,0
3503,2016,0,0
3503,2017,2,1
3503,2018,0,0
3503,2019,0,2
3503,2020,0,0
3503,2021,1,0
3503,2022,0,0
3503,2023,0,0
3503,2024,0,1
3504,2015,5,5
3504,2016,2,2
3504,2017,1,3
3504,2018,1,4
3504,2019,0,5
3504,2020,1,0
3504,2021,1,1
3504,2022,0,2
3504,2023,0,0
3504,2024,0,2
3505,2015,0,3
3505,2016,0,2
3505,2017,0,4
3505,2018,1,6
3505,2019,0,2
3505,2020,2,1
3505,2021,1,1
3505,2022,1,1
3505,2023,0,3
3505,2024,0,1
3506,2015,1,2
3506,2016,1,1
3506,2017,0,4
3506,2018,0,2
3506,2019,0,1
3506,2020,0,0
3506,2021,2,0
3506,2022,0,1
3506,2023,0,0
3506,2024,0,0
3507,2015,0,1
3507,2016,1,1
3507,2017,0,2
3507,2018,0,2
3507,2019,0,0
3507,2020,0,0
3507,2021,0,0
3507,2022,1,1
3507,2023,0,0
3507,2024,0,0
3508,2015,1,2
3508,2016,1,8
3508,2017,2,10
3508,2018,1,12
3508,2019,3,3
3508,2020,2,4
3508,2021,0,7
3508,2022,2,2
3508,2023,0,0
3508,2024,0,2
3509,2015,0,1
3509,2016,3,1
3509,2017,2,1
3509,2018,1,2
3509,2019,1,1
3509,2020,0,0
3509,2021,1,0
3509,2022,1,1
3509,2023,0,0
3509,2024,2,0
3510,2015,0,1
3510,2016,0,2
3510,2017,0,2
3510,2018,2,2
3510,2019,0,2
3510,2020,1,1
3510,2021,0,0
3510,2022,0,0
3510,2023,0,0
3510,2024,0,1
3511,2015,4,2
3511,2016,1,1
3511,2017,2,6
3511,2018,4,6
3511,2019,2,8
3511,2020,0,0
3511,2021,2,3
3511,2022,2,3
3511,2023,1,3
3511,2024,3,5
3512,2015,0,0
3512,2016,0,2
3512,2017,0,3
3512,2018,0,0
3512,2019,0,2
3512,2020,0,0
3512,2021,0,0
3512,2022,0,0
3512,2023,0,0
3512,2024,0,0
3513,2015,0,0
3513,2016,0,0
3513,2017,0,0
3513,2018,0,0
3513,2019,0,0
3513,2020,0,0
3513,2021,0,0
3513,2022,0,0
3513,2023,0,0
3513,2024,0,0
3514,2015,1,2
3514,2016,6,4
3514,2017,4,4
3514,2018,4,7
3514,2019,3,3
3514,2020,0,0
3514,2021,1,2
3514,2022,0,5
3514,2023,2,1
3514,2024,0,2
3515,2015,0,0
3515,2016,1,5
3515,2017,0,3
3515,2018,1,2
3515,2019,0,2
3515,2020,0,3
3515,2021,0,0
3515,2022,1,1
3515,2023,0,0
3515,2024,0,1
3516,2015,1,0
3516,2016,0,0
3516,2017,0,1
3516,2018,0,1
3516,2019,0,0
3516,2020,0,1
3516,2021,1,0
3516,2022,0,0
3516,2023,0,0
3516,2024,0,0
3517,2015,0,0
3517,2016,0,0
3517,2017,0,0
3517,2018,1,1
3517,2019,0,0
3517,2020,0,0
3517,2021,0,0
3517,2022,0,0
3517,2023,0,0
3517,2024,0,1
3518,2015,0,0
3518,2016,1,2
3518,2017,0,0
3518,2018,2,0
3518,2019,2,0
3518,2020,1,1
3518,2021,0,0
3518,2022,0,0
3518,2023,0,1
3518,2024,0,1
3519,2015,0,2
3519,2016,2,6
3519,2017,0,2
3519,2018,0,2
3519,2019,0,2
3519,2020,0,2
3519,2021,0,0
